Codigo_Producto,Grupo,Segmento,Margen_Venta,Rotacion_Stock,GMROI,Demanda_Trimestral,Stock_Actual,Reposicion_Sugerida_UNI,Peso_Total_Gramos
1954,PERFUMARIA,A,56.22,4.4523809523809526,4.376154939587776,16.5,0,17,4250.0
7621,ROUPA,A,55.51,4.0,5.052918712493181,0.6,0,1,289.0
9627,ROUPA,A,52.12,2.6666666666666665,2.7429718875502007,0.6,0,1,157.0
10122,ROUPA,A,47.83,4.0,3.486511627906977,0.6,0,1,200.0
8338,ROUPA,A,66.39,4.0,7.144792655086849,0.6,0,1,410.0
7570,ROUPA,A,66.42,4.0,7.144792655086849,0.6,0,1,410.0
7569,ROUPA,A,66.42,4.0,7.144792655086849,0.6,0,1,410.0
7958,ROUPA,A,53.74,3.0,2.9101123595505616,0.6,0,1,167.0
8687,ROUPA,A,58.07,2.6666666666666665,3.3456561922365986,0.6,0,1,192.0
9519,ROUPA,A,48.9,2.6666666666666665,2.0905496243574535,0.6,0,1,120.0
4029,COMESTIVEIS,C,36.85,2.011173184357542,1.044398706262864,5.1,0,6,360.0
9539,ROUPA,A,51.6,2.6666666666666665,2.641925777331996,0.6,0,1,152.0
4021,COMESTIVEIS,C,34.37,2.306049822064057,1.2143675734362749,5.1,0,6,420.0
7241,ROUPA,A,61.41,4.0,6.063545150501673,0.6,0,1,350.0
9634,ROUPA,A,51.61,2.6666666666666665,2.707818930041152,0.6,0,1,157.0
7869,ROUPA,A,46.75,4.0,3.0170731707317078,0.6,0,1,175.0
8123,ROUPA,A,50.42,4.0,4.0340760157273925,0.6,0,1,234.0
9636,ROUPA,A,51.61,2.6666666666666665,2.6975308641975304,0.6,0,1,157.0
1038,LOJA DE BRINQUEDOS,C,39.35,2.2857142857142856,1.3733719247467435,4.5,0,5,400.0
7243,ROUPA,A,61.41,4.0,6.005016722408026,0.6,0,1,350.0
7236,ROUPA,A,61.41,4.0,5.989966555183946,0.6,0,1,350.0
7235,ROUPA,A,61.41,4.0,5.988294314381271,0.6,0,1,350.0
9630,ROUPA,A,51.61,2.6666666666666665,2.67798353909465,0.6,0,1,157.0
7860,ROUPA,C,38.37,2.0,1.1400000000000001,4.2,1,4,268.0
7957,ROUPA,A,53.74,2.6666666666666665,2.838014981273408,0.6,0,1,167.0
6903,ROUPA,A,50.86,4.0,3.804444444444444,0.6,0,1,224.0
7245,ROUPA,A,61.41,4.0,5.94314381270903,0.6,0,1,350.0
6904,ROUPA,A,50.86,4.0,3.7955555555555556,0.6,0,1,224.0
935,LOJA DE BRINQUEDOS,A,45.35,3.2,2.369014084507042,3.6,0,4,560.0
9013,ROUPA,A,60.13,3.0,3.9358885017421605,0.6,0,1,233.0
9628,ROUPA,A,52.12,2.6666666666666665,2.650602409638554,0.6,0,1,157.0
9540,ROUPA,A,51.6,2.6666666666666665,2.565697091273821,0.6,0,1,152.0
1035,LOJA DE BRINQUEDOS,C,39.15,1.9411764705882353,1.179417658847106,4.2,1,4,280.0
6902,ROUPA,A,50.86,4.0,3.7718518518518516,0.6,0,1,224.0
9746,ROUPA,A,53.42,2.6666666666666665,1.8824055443773748,0.6,0,1,112.0
7478,ROUPA,C,42.12,1.0,0.6177931704247492,0.6,0,1,37.0
3260,PERFUMARIA,A,51.6,4.761904761904762,4.170338028725527,5.4,0,6,1500.0
7262,ROUPA,A,68.54,4.0,7.144792655086849,0.6,0,1,430.0
7263,ROUPA,A,68.54,4.0,7.144792655086849,0.6,0,1,430.0
2781,COMESTIVEIS,C,36.07,2.5208333333333335,1.3290006038647344,27.3,1,27,2160.0
10095,ROUPA,A,47.0,4.0,3.3195380173243505,0.6,0,1,200.0
7320,ROUPA,A,61.59,4.0,5.907447577729574,0.6,0,1,356.0
7964,ROUPA,A,53.74,2.6666666666666665,2.767790262172285,0.6,0,1,167.0
9697,ROUPA,A,50.3,4.0,3.8117647058823527,0.6,0,1,230.0
2783,COMESTIVEIS,C,44.27,2.2964006259780905,1.6537722676712303,58.5,1,58,5800.0
5009,COMESTIVEIS,C,34.27,1.4,0.6593183466279913,29.4,11,19,760.0
7271,ROUPA,A,57.16,2.6666666666666665,3.1927710843373496,0.6,0,1,194.0
7961,ROUPA,A,53.74,2.6666666666666665,2.74625468164794,0.6,0,1,167.0
6443,PERFUMARIA,A,74.21,2.1119999999999997,4.925253576072821,12.6,0,13,3900.0
6651,ROUPA,A,50.61,4.0,3.8055190538764783,0.6,0,1,234.0
9626,ROUPA,A,52.12,2.6666666666666665,2.5528781793842032,0.6,0,1,157.0
7260,ROUPA,A,61.64,3.0,4.552565180824222,0.6,0,1,280.0
9632,ROUPA,A,50.72,2.6666666666666665,2.5525252525252533,0.6,0,1,157.0
4384,ACESSORIOS,B,56.94,1.0,0.6177931704247492,0.6,0,1,38.0
4362,ACESSORIOS,B,56.93,1.0,0.6177931704247492,0.6,0,1,38.0
4387,ACESSORIOS,B,56.91,1.0,0.6177931704247492,0.6,0,1,38.0
4398,ACESSORIOS,B,57.33,1.0,0.6177931704247492,0.6,0,1,38.0
4390,ACESSORIOS,B,56.91,1.0,0.6177931704247492,0.6,0,1,38.0
4386,ACESSORIOS,B,57.03,1.0,0.6177931704247492,0.6,0,1,38.0
4203,ACESSORIOS,B,56.91,1.0,0.6177931704247492,0.6,0,1,38.0
4202,ACESSORIOS,B,56.87,1.0,0.6177931704247492,0.6,0,1,38.0
4395,ACESSORIOS,B,57.21,1.0,0.6177931704247492,0.6,0,1,38.0
4198,ACESSORIOS,B,57.27,1.0,0.6177931704247492,0.6,0,1,38.0
4454,ACESSORIOS,B,57.25,1.0,0.6177931704247492,0.6,0,1,38.0
4389,ACESSORIOS,B,56.91,1.0,0.6177931704247492,0.6,0,1,38.0
4388,ACESSORIOS,B,56.91,1.0,0.6177931704247492,0.6,0,1,38.0
9692,ROUPA,A,51.2,4.0,3.734042553191489,0.6,0,1,230.0
9561,ROUPA,A,53.13,2.6666666666666665,2.7171253822629966,0.6,0,1,168.0
9454,ROUPA,A,53.15,3.0,2.8093702579666164,0.6,0,1,174.0
9321,ROUPA,A,49.38,4.0,2.99867374005305,0.6,0,1,186.0
3733,PERFUMARIA,A,44.31,2.6666666666666665,1.7733095025320227,2.1,0,3,330.0
6905,ROUPA,A,50.86,4.0,3.609876543209876,0.6,0,1,224.0
9602,ROUPA,A,41.81,2.6666666666666665,1.8520833333333335,0.6,0,1,115.0
7255,ROUPA,A,61.64,3.0,4.505466778805719,0.6,0,1,280.0
4817,PERFUMARIA,C,33.33,2.7096774193548385,1.1418293330188123,4.5,0,5,355.0
9557,ROUPA,A,53.13,2.6666666666666665,2.6995412844036695,0.6,0,1,168.0
9591,ROUPA,A,41.81,2.6666666666666665,1.8399305555555558,0.6,0,1,115.0
4046,COMESTIVEIS,C,34.29,2.050113895216401,1.0380983846006713,6.9,0,7,455.0
3259,PERFUMARIA,A,60.71,4.186046511627906,5.109383639616198,12.6,0,13,4160.0
8124,ROUPA,A,50.42,4.0,3.7352555701179555,0.6,0,1,234.0
7257,ROUPA,A,61.64,3.0,4.455845248107653,0.6,0,1,280.0
5025,COMESTIVEIS,C,25.67,2.1309328968903434,0.6359950060850224,10.8,0,11,440.0
9601,ROUPA,A,41.81,2.6666666666666665,1.8281250000000004,0.6,0,1,115.0
396,COMESTIVEIS,B,45.2,2.023429179978701,1.5892751491793025,16.8,0,17,1700.0
9559,ROUPA,A,53.13,2.6666666666666665,2.6674311926605503,0.6,0,1,168.0
6769,ROUPA,A,73.51,4.0,7.144792655086849,0.6,0,1,450.0
6763,ROUPA,A,73.51,4.0,7.144792655086849,0.6,0,1,450.0
6767,ROUPA,A,73.51,4.0,7.144792655086849,0.6,0,1,450.0
8948,ROUPA,A,54.49,4.0,4.472727272727273,0.6,0,1,282.0
7256,ROUPA,A,61.64,3.0,4.438183347350715,0.6,0,1,280.0
9598,ROUPA,A,41.81,2.6666666666666665,1.8225694444444447,0.6,0,1,115.0
7259,ROUPA,A,61.64,3.0,4.417998317914214,0.6,0,1,280.0
9592,ROUPA,A,41.81,2.6666666666666665,1.8114583333333336,0.6,0,1,115.0
1684,PERFUMARIA,B,45.85,1.864406779661017,1.4167189788658716,6.3,0,7,630.0
6901,ROUPA,A,50.86,4.0,3.5229629629629633,0.6,0,1,224.0
4066,COMESTIVEIS,C,34.6,2.26369168356998,1.1755260672313148,12.0,0,12,900.0
8607,ROUPA,A,57.85,4.0,5.4308755760368665,0.6,0,1,347.0
8955,ROUPA,A,54.49,4.0,4.412648221343874,0.6,0,1,282.0
9716,ROUPA,A,50.46,4.0,2.8441734417344176,0.6,0,1,182.0
3465,COMESTIVEIS,A,34.52,3.4133844127858257,1.5600577984793098,98.1,0,99,9900.0
6940,ROUPA,A,55.77,4.0,4.522417153996102,0.6,0,1,290.0
8946,ROUPA,A,54.49,4.0,4.381027667984189,0.6,0,1,282.0
12181,PERFUMARIA,B,55.76,1.083984375,1.0830393145161292,16.2,0,17,1190.0
7285,ROUPA,A,57.86,4.0,5.367511520737327,0.6,0,1,347.0
9798,ACESSORIOS,B,53.74,1.0,0.6177931704247492,0.6,0,1,40.0
532,ACESSORIOS,B,51.17,1.0,0.6177931704247492,0.6,0,1,40.0
4356,ACESSORIOS,B,57.18,1.0,0.6177931704247492,0.6,0,1,40.0
537,ACESSORIOS,B,51.17,1.0,0.6177931704247492,0.6,0,1,40.0
538,ACESSORIOS,B,54.08,1.0,0.6177931704247492,0.6,0,1,40.0
4321,ACESSORIOS,B,57.11,1.0,0.6177931704247492,0.6,0,1,40.0
4322,ACESSORIOS,B,57.13,1.0,0.6177931704247492,0.6,0,1,40.0
4413,ACESSORIOS,B,57.13,1.0,0.6177931704247492,0.6,0,1,40.0
535,ACESSORIOS,B,51.17,1.0,0.6177931704247492,0.6,0,1,40.0
527,ACESSORIOS,B,54.47,1.0,0.6177931704247492,0.6,0,1,40.0
531,ACESSORIOS,B,51.17,1.0,0.6177931704247492,0.6,0,1,40.0
4455,ACESSORIOS,B,57.1,1.0,0.6177931704247492,0.6,0,1,40.0
4415,ACESSORIOS,B,56.94,1.0,0.6177931704247492,0.6,0,1,40.0
505,ACESSORIOS,B,58.8,1.0,0.6177931704247492,0.6,0,1,40.0
4417,ACESSORIOS,B,56.84,1.0,0.6177931704247492,0.6,0,1,40.0
4382,ACESSORIOS,B,57.03,1.0,0.6177931704247492,0.6,0,1,40.0
526,ACESSORIOS,B,59.46,1.0,0.6177931704247492,0.6,0,1,40.0
522,ACESSORIOS,B,49.13,1.0,0.6177931704247492,0.6,0,1,40.0
524,ACESSORIOS,B,53.74,1.0,0.6177931704247492,0.6,0,1,40.0
4408,ACESSORIOS,B,57.06,1.0,0.6177931704247492,0.6,0,1,40.0
500,ACESSORIOS,B,58.56,1.0,0.6177931704247492,0.6,0,1,40.0
4416,ACESSORIOS,B,56.85,1.0,0.6177931704247492,0.6,0,1,40.0
4360,ACESSORIOS,B,56.96,1.0,0.6177931704247492,0.6,0,1,40.0
6603,PERFUMARIA,C,40.12,2.3157894736842106,1.2349509908374174,4.5,0,5,400.0
9593,ROUPA,A,41.81,2.6666666666666665,1.7722222222222224,0.6,0,1,115.0
5021,COMESTIVEIS,C,32.01,1.5045385779122542,0.6146678586164214,12.3,9,4,160.0
8537,ROUPA,A,52.09,4.0,4.177993527508091,0.6,0,1,272.0
2784,COMESTIVEIS,C,35.34,2.4427480916030535,1.1808714356916137,47.4,0,48,3696.0
8609,ROUPA,A,57.85,4.0,5.306451612903226,0.6,0,1,347.0
7330,ROUPA,A,50.42,4.0,3.577981651376147,0.6,0,1,234.0
1951,PERFUMARIA,A,56.22,3.8953974895397487,3.8206457253481547,26.7,2,25,6250.0
2768,COMESTIVEIS,B,50.69,1.957865811770094,1.8315503278429448,42.3,6,37,4440.0
12260,COMESTIVEIS,B,49.65,1.8010994502748625,1.5238983561654287,17.7,8,10,1000.0
8950,ROUPA,A,54.49,4.0,4.289328063241107,0.6,0,1,282.0
9637,ROUPA,A,51.61,2.4,2.3879629629629626,0.6,0,1,157.0
9545,ROUPA,A,51.6,2.4,2.3085255767301907,0.6,0,1,152.0
9104,ROUPA,A,61.62,4.0,5.756874095513748,0.6,0,1,380.0
8952,ROUPA,A,54.49,4.0,4.267193675889328,0.6,0,1,282.0
9577,ROUPA,A,50.36,2.6666666666666665,2.649071358748778,0.6,0,1,176.0
9101,ROUPA,A,61.62,4.0,5.716353111432706,0.6,0,1,380.0
7021,ROUPA,C,35.05,2.6666666666666665,1.4721701063164476,0.9,0,1,98.0
8954,ROUPA,A,54.49,4.0,4.232411067193675,0.6,0,1,282.0
7882,ROUPA,A,52.05,4.0,4.072756669361358,0.6,0,1,272.0
8949,ROUPA,A,54.49,4.0,4.219762845849802,0.6,0,1,282.0
9578,ROUPA,A,50.36,2.6666666666666665,2.621700879765396,0.6,0,1,176.0
6649,ROUPA,A,50.61,4.0,3.4822601839684624,0.6,0,1,234.0
9102,ROUPA,A,61.62,4.0,5.642547033285093,0.6,0,1,380.0
9576,ROUPA,A,50.36,2.6666666666666665,2.60475724991854,0.6,0,1,176.0
7286,ROUPA,A,62.46,4.0,6.361653272101032,0.6,0,1,430.0
7022,ROUPA,C,35.05,2.6666666666666665,1.4496560350218886,0.9,0,1,98.0
7251,ROUPA,A,62.44,4.0,6.223367697594501,0.6,0,1,422.0
6719,ROUPA,A,52.42,4.0,3.97557003257329,0.6,0,1,270.0
8033,ROUPA,A,62.46,4.0,6.3203214695752,0.6,0,1,430.0
8947,ROUPA,A,54.49,4.0,4.137549407114625,0.6,0,1,282.0
9551,ROUPA,A,50.28,2.6666666666666665,2.6393544382371195,0.6,0,1,180.0
9595,ROUPA,A,41.81,2.6666666666666665,1.6861111111111113,0.6,0,1,115.0
7883,ROUPA,A,52.05,4.0,3.9870654810024253,0.6,0,1,272.0
8026,ROUPA,A,57.86,4.0,5.073732718894009,0.6,0,1,347.0
4036,COMESTIVEIS,C,34.29,1.9078341013824884,0.9482534210433743,6.0,0,6,390.0
7254,ROUPA,A,72.36,4.0,7.144792655086849,0.6,0,1,490.0
7415,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
8187,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
8189,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7423,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7424,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7413,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7414,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7419,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7422,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
9205,ROUPA,A,72.45,4.0,7.144792655086849,0.6,0,1,490.0
8580,ROUPA,A,72.36,4.0,7.144792655086849,0.6,0,1,490.0
6705,ROUPA,A,71.59,4.0,7.144792655086849,0.6,0,1,490.0
6704,ROUPA,A,71.59,4.0,7.144792655086849,0.6,0,1,490.0
8188,ROUPA,A,71.48,4.0,7.144792655086849,0.6,0,1,490.0
7253,ROUPA,A,72.36,4.0,7.144792655086849,0.6,0,1,490.0
7091,ROUPA,C,22.69,2.6666666666666665,0.843322818086225,0.9,0,1,58.0
8471,ROUPA,A,57.63,3.0,3.6413540713632204,0.6,0,1,251.0
9547,ROUPA,A,50.28,2.6666666666666665,2.6095592799503415,0.6,0,1,180.0
4769,PERFUMARIA,A,44.73,2.3076923076923075,1.5060015879688013,2.1,0,3,312.0
8029,ROUPA,A,62.46,4.0,6.222732491389207,0.6,0,1,430.0
9719,ROUPA,A,47.38,3.0,2.629464285714286,0.6,0,1,182.0
6720,ROUPA,A,52.42,4.0,3.9006514657980462,0.6,0,1,270.0
3489,COMESTIVEIS,B,52.8,1.7631930152790771,1.8705703613770412,48.9,2,47,6110.0
2757,COMESTIVEIS,C,42.6,2.10079575596817,1.436244523589545,9.9,0,10,1000.0
8031,ROUPA,A,62.46,4.0,6.173363949483352,0.6,0,1,430.0
7020,ROUPA,C,35.05,2.6666666666666665,1.4046278924327704,0.9,0,1,98.0
1905,PERFUMARIA,A,99.27,1.8493150684931507,7.144792655086849,13.2,1,13,6500.0
6916,ROUPA,A,57.48,4.0,4.845830833833233,0.6,0,1,340.0
9550,ROUPA,A,50.28,2.6666666666666665,2.564866542520174,0.6,0,1,180.0
5026,COMESTIVEIS,C,25.67,1.8593389700230591,0.5692760992530401,13.2,1,13,520.0
8612,ROUPA,A,62.45,4.0,6.1055651176133106,0.6,0,1,430.0
4765,PERFUMARIA,B,44.87,1.8333333333333333,1.0774647887323945,4.2,1,4,304.0
6811,ROUPA,A,46.43,4.0,3.398843930635838,0.6,0,1,241.0
5036,COMESTIVEIS,C,31.67,2.4780976220275344,1.2687658353429594,49.5,0,50,4500.0
8538,ROUPA,A,52.09,4.0,3.828478964401294,0.6,0,1,272.0
9120,ROUPA,A,59.99,4.0,5.639008620689656,0.6,0,1,401.0
4061,COMESTIVEIS,C,39.9,2.308617234468938,1.474949899799599,34.2,0,35,3675.0
3488,COMESTIVEIS,B,52.8,1.7573905413174375,1.8257464898992661,51.3,0,52,6760.0
8032,ROUPA,A,62.46,4.0,6.0298507462686555,0.6,0,1,430.0
8611,ROUPA,A,62.45,4.0,6.013769363166953,0.6,0,1,430.0
6966,ROUPA,A,66.44,2.6666666666666665,5.028868360277136,0.6,0,1,360.0
9504,ROUPA,A,53.88,4.0,2.3582943317732705,0.6,0,1,169.0
8030,ROUPA,A,62.46,4.0,5.995407577497129,0.6,0,1,430.0
8028,ROUPA,A,62.46,4.0,5.9816303099885175,0.6,0,1,430.0
10285,ROUPA,A,46.9,4.0,3.1946179721287846,0.6,0,1,230.0
8035,ROUPA,A,62.46,4.0,5.958668197474167,0.6,0,1,430.0
6812,ROUPA,A,46.43,4.0,3.3344343517753927,0.6,0,1,241.0
7088,ROUPA,A,48.1,4.0,3.5587321317588567,0.6,0,1,258.0
2753,COMESTIVEIS,B,47.03,2.075859624246721,1.6536614684950983,17.7,1,17,2040.0
9456,ROUPA,A,53.15,4.0,2.3955488113302983,0.6,0,1,174.0
7348,ROUPA,A,63.93,2.4,3.8506981740064443,0.6,0,1,280.0
9596,ROUPA,A,41.81,2.6666666666666665,1.5802083333333334,0.6,0,1,115.0
4354,ACESSORIOS,B,57.15,1.0,0.6177931704247492,0.6,0,1,45.0
4284,ACESSORIOS,B,57.32,1.0,0.6177931704247492,0.6,0,1,45.0
4292,ACESSORIOS,B,57.05,1.0,0.6177931704247492,0.6,0,1,45.0
9826,ACESSORIOS,B,53.96,1.0,0.6177931704247492,0.6,0,1,45.0
9851,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
4287,ACESSORIOS,B,57.2,1.0,0.6177931704247492,0.6,0,1,45.0
4318,ACESSORIOS,B,57.21,1.0,0.6177931704247492,0.6,0,1,45.0
4350,ACESSORIOS,B,57.07,1.0,0.6177931704247492,0.6,0,1,45.0
4311,ACESSORIOS,B,57.21,1.0,0.6177931704247492,0.6,0,1,45.0
4200,ACESSORIOS,B,57.08,1.0,0.6177931704247492,0.6,0,1,45.0
4422,ACESSORIOS,B,57.2,1.0,0.6177931704247492,0.6,0,1,45.0
4414,ACESSORIOS,B,56.94,1.0,0.6177931704247492,0.6,0,1,45.0
4283,ACESSORIOS,B,57.2,1.0,0.6177931704247492,0.6,0,1,45.0
4296,ACESSORIOS,B,57.0,1.0,0.6177931704247492,0.6,0,1,45.0
4303,ACESSORIOS,B,56.99,1.0,0.6177931704247492,0.6,0,1,45.0
4305,ACESSORIOS,B,57.05,1.0,0.6177931704247492,0.6,0,1,45.0
9836,ACESSORIOS,B,53.78,1.0,0.6177931704247492,0.6,0,1,45.0
4315,ACESSORIOS,B,57.19,1.0,0.6177931704247492,0.6,0,1,45.0
9832,ACESSORIOS,B,53.78,1.0,0.6177931704247492,0.6,0,1,45.0
9835,ACESSORIOS,B,53.78,1.0,0.6177931704247492,0.6,0,1,45.0
4317,ACESSORIOS,B,57.16,1.0,0.6177931704247492,0.6,0,1,45.0
4349,ACESSORIOS,B,57.11,1.0,0.6177931704247492,0.6,0,1,45.0
4205,ACESSORIOS,B,57.12,1.0,0.6177931704247492,0.6,0,1,45.0
4383,ACESSORIOS,B,57.25,1.0,0.6177931704247492,0.6,0,1,45.0
4204,ACESSORIOS,B,57.12,1.0,0.6177931704247492,0.6,0,1,45.0
9847,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
9840,ACESSORIOS,B,53.65,1.0,0.6177931704247492,0.6,0,1,45.0
4419,ACESSORIOS,B,56.85,1.0,0.6177931704247492,0.6,0,1,45.0
4420,ACESSORIOS,B,57.24,1.0,0.6177931704247492,0.6,0,1,45.0
9837,ACESSORIOS,B,53.78,1.0,0.6177931704247492,0.6,0,1,45.0
4374,ACESSORIOS,B,56.97,1.0,0.6177931704247492,0.6,0,1,45.0
4366,ACESSORIOS,B,56.99,1.0,0.6177931704247492,0.6,0,1,45.0
9850,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
9849,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
9848,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
9846,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
9845,ACESSORIOS,B,53.75,1.0,0.6177931704247492,0.6,0,1,45.0
10349,ROUPA,A,46.92,4.0,3.15243415802075,0.6,0,1,230.0
7087,ROUPA,A,48.1,4.0,3.531385954008701,0.6,0,1,258.0
10286,ROUPA,A,46.9,4.0,3.1475252282556467,0.6,0,1,230.0
443,BEBIDAS,A,59.91,2.706766917293233,3.8033336352930514,15.3,0,16,4480.0
12250,COMESTIVEIS,B,46.54,2.138888888888889,1.6276644847264181,10.2,0,11,1320.0
4042,COMESTIVEIS,C,35.29,2.1148936170212767,1.1655539251650773,26.4,1,26,2236.0
10151,ROUPA,A,46.35,4.0,3.116903633491311,0.6,0,1,230.0
6760,ROUPA,A,51.38,4.0,4.063872255489022,0.6,0,1,300.0
10283,ROUPA,A,46.9,4.0,3.1138875540605477,0.6,0,1,230.0
7490,ROUPA,A,54.42,4.0,4.719621749408984,0.6,0,1,350.0
6786,ROUPA,A,54.6,4.0,4.678690080683436,0.6,0,1,350.0
1850,PERFUMARIA,A,63.88,2.5,3.6028106508875735,14.7,11,4,1080.0
4045,COMESTIVEIS,C,36.78,1.982421875,1.0626860119047619,8.7,1,8,640.0
10284,ROUPA,A,46.9,4.0,3.047573282075925,0.6,0,1,230.0
7110,ROUPA,A,58.47,4.0,5.402328589909444,0.6,0,1,410.0
9149,ROUPA,A,61.79,4.0,6.230118443316412,0.6,0,1,473.0
7290,ROUPA,A,55.95,4.0,4.854981084489282,0.6,0,1,370.0
7486,ROUPA,A,54.42,4.0,4.591016548463357,0.6,0,1,350.0
6758,ROUPA,A,51.38,4.0,3.9341317365269464,0.6,0,1,300.0
136,COMESTIVEIS,B,60.36,1.9982190560997328,1.3110740288991822,22.5,0,23,2300.0
6790,ROUPA,A,54.6,4.0,4.588514475557665,0.6,0,1,350.0
9115,ROUPA,A,59.99,4.0,5.25323275862069,0.6,0,1,401.0
3490,COMESTIVEIS,B,52.8,1.6640194349557904,1.7015698412894156,289.5,4,286,37180.0
9571,ROUPA,B,51.57,1.8461538461538463,1.8040833161476597,0.9,0,1,138.0
6648,ROUPA,A,52.59,3.0,3.2275143090760428,0.6,0,1,247.0
9148,ROUPA,A,61.79,4.0,6.1748448956570785,0.6,0,1,473.0
10269,ROUPA,A,47.01,4.0,2.995656370656371,0.6,0,1,230.0
6787,ROUPA,A,54.6,4.0,4.55813953488372,0.6,0,1,350.0
11495,PERFUMARIA,B,55.4,1.8181818181818181,1.7812955012133656,2.1,1,2,274.0
1071,LOJA DE BRINQUEDOS,C,41.52,1.75,1.17007299270073,4.2,2,3,270.0
8418,ROUPA,A,67.74,4.0,7.144792655086849,0.6,0,1,550.0
8419,ROUPA,A,67.74,4.0,7.144792655086849,0.6,0,1,550.0
6761,ROUPA,A,51.38,4.0,3.894211576846307,0.6,0,1,300.0
988,LOJA DE BRINQUEDOS,B,69.45,1.8644067796610169,3.879397663582956,12.3,1,12,3600.0
8651,ROUPA,A,53.41,2.6666666666666665,2.6833333333333336,0.6,0,1,208.0
2916,PERFUMARIA,A,50.65,2.25,1.8828420256991685,3.3,0,4,584.0
4798,PERFUMARIA,C,38.06,1.96875,0.9773491753472223,4.5,0,5,380.0
5186,PERFUMARIA,A,50.8,4.186046511627906,3.5167315090050697,5.7,0,6,1644.0
2790,COMESTIVEIS,C,25.34,2.091245376078915,0.4872982485225903,32.7,0,33,1254.0
4844,PERFUMARIA,C,33.27,1.8782742681047766,0.7950018885684652,9.3,1,9,558.0
7086,ROUPA,A,48.1,4.0,3.3039154754505904,0.6,0,1,258.0
7108,ROUPA,A,58.47,4.0,5.249676584734799,0.6,0,1,410.0
6605,PERFUMARIA,C,43.0,1.7254901960784315,1.0232354504800325,4.2,1,4,320.0
9501,ROUPA,A,51.68,3.0,2.0201342281879198,0.6,0,1,158.0
7905,ROUPA,A,61.75,4.0,6.024788732394366,0.6,0,1,473.0
9689,ROUPA,A,50.3,3.0,2.9225490196078434,0.6,0,1,230.0
1904,PERFUMARIA,A,58.94,3.0830188679245283,3.423827129015808,25.2,7,19,5130.0
3744,PERFUMARIA,C,44.31,2.2,1.3931635388739947,4.2,0,5,550.0
9751,ROUPA,A,53.96,4.0,2.20234375,0.6,0,1,174.0
1851,PERFUMARIA,A,63.88,2.3947368421052633,3.4118421052631582,14.1,10,5,1350.0
7518,ROUPA,A,46.46,4.0,3.0429752066115703,0.6,0,1,241.0
9423,ROUPA,A,52.46,2.6666666666666665,2.1946680980497404,0.6,0,1,174.0
6759,ROUPA,A,51.38,4.0,3.772455089820359,0.6,0,1,300.0
7089,ROUPA,A,48.1,4.0,3.243008079552517,0.6,0,1,258.0
7907,ROUPA,A,61.75,4.0,5.9447887323943664,0.6,0,1,473.0
6943,ROUPA,A,60.23,4.0,5.773441734417345,0.6,0,1,460.0
120,COMESTIVEIS,B,65.91,1.3866666666666665,1.2550058072009291,19.5,18,2,200.0
10117,ROUPA,A,47.57,3.0,2.4966329966329965,0.6,0,1,200.0
9749,ROUPA,B,53.47,2.1538461538461537,1.4955526750994501,3.0,0,3,360.0
7114,ROUPA,A,58.47,4.0,5.107373868046572,0.6,0,1,410.0
7703,ROUPA,B,54.99,1.0,0.6177931704247492,0.6,0,1,50.0
116,COMESTIVEIS,B,60.36,1.9251620506776665,1.232374977097498,22.5,3,20,2000.0
7906,ROUPA,A,61.75,4.0,5.825352112676057,0.6,0,1,473.0
7289,ROUPA,A,55.95,4.0,4.551071878940732,0.6,0,1,370.0
7291,ROUPA,A,55.95,4.0,4.551071878940732,0.6,0,1,370.0
7904,ROUPA,A,61.75,4.0,5.809577464788733,0.6,0,1,473.0
11287,LOJA DE BRINQUEDOS,A,71.32,2.6666666666666665,6.133838383838384,1.2,0,2,1000.0
8549,ROUPA,A,61.78,4.0,5.799210377890581,0.6,0,1,473.0
5198,PERFUMARIA,A,50.8,4.0,3.3076441102756893,2.7,0,3,810.0
6755,ROUPA,A,51.38,4.0,3.674650698602794,0.6,0,1,300.0
1898,PERFUMARIA,C,31.45,2.5,0.8573267790262172,6.3,0,7,490.0
7903,ROUPA,A,61.75,4.0,5.791549295774648,0.6,0,1,473.0
6944,ROUPA,A,60.23,4.0,5.623848238482386,0.6,0,1,460.0
7593,ROUPA,A,60.23,4.0,5.617344173441735,0.6,0,1,460.0
